Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,22,17,62,154,26.1,4.1,0.15,163.502,28.89,530.369,495.722
7,22,18,5,81,25.4,3.1,0.15,74.003,26.873,234.851,210.675
7,22,19,0,11,24,2.6,0.15,10.163,24.211,25.365,8.612
7,22,20,0,0,22.7,3.1,0.15,0,0,0,0
7,22,21,0,0,22.2,2.6,0.15,0,22.2,0,0
7,22,22,0,0,21.2,3.1,0.15,0,21.2,0,0
7,22,23,0,0,20.6,3.6,0.15,0,20.6,0,0
7,23,0,0,0,20,3.6,0.15,0,20,0,0
7,23,1,0,0,19.2,3.1,0.15,0,19.2,0,0
7,23,2,0,0,18.8,3.1,0.15,0,18.8,0,0
7,23,3,0,0,18.3,3.1,0.15,0,18.3,0,0
7,23,4,0,8,17.4,3.6,0.15,7.61,17.518,14.14,0
7,23,5,17,55,17.4,3.6,0.15,49.222,18.299,155.739,134.366
7,23,6,195,122,18.6,4.6,0.15,160.084,21.123,514.584,480.496
7,23,7,308,180,20.3,3.6,0.15,312.158,26.042,1050.895,997.803
7,23,8,188,292,22.7,3.6,0.15,405.582,30.153,1346.715,1283.141
7,23,9,536,245,24.5,4.6,0.15,680.508,35.35,2229.546,2134.69
7,23,10,440,314,26.2,5.7,0.15,731.882,36.364,2371.392,2271.51
7,23,11,154,249,27.5,5.7,0.15,411.043,33.197,1330.219,1267.23
7,23,12,144,401,28.5,4.6,0.15,552.477,37.265,1761.76,1683.48
7,23,13,15,352,29.5,4.1,0.15,352.015,35.475,1116.331,1060.92
7,23,14,2,180,29.6,3.6,0.15,170.783,32.723,536.832,501.956
7,23,15,0,150,29.1,4.1,0.15,140.23,31.487,442.598,411.06
7,23,16,0,112,28.9,4.1,0.15,104.163,30.677,328.913,301.404
7,23,17,0,71,28.6,4.1,0.15,65.848,29.726,206.552,183.379
7,23,18,0,33,27.7,3.1,0.15,30.541,28.308,92.639,73.502
7,23,19,0,6,26.8,2.6,0.15,5.538,26.914,12.847,0
7,23,20,0,0,24.9,2.6,0.15,0,0,0,0
7,23,21,0,0,24.5,1.5,0.15,0,24.5,0,0
7,23,22,0,0,22.7,3.1,0.15,0,22.7,0,0
7,23,23,0,0,22.4,3.1,0.15,0,22.4,0,0
7,24,0,0,0,22.6,3.1,0.15,0,22.6,0,0
7,24,1,0,0,21.9,2.6,0.15,0,21.9,0,0
7,24,2,0,0,21.8,2.6,0.15,0,21.8,0,0
7,24,3,0,0,21.4,3.1,0.15,0,21.4,0,0
7,24,4,0,2,20.8,3.6,0.15,1.903,20.83,3.215,0
7,24,5,0,34,18.4,3.6,0.15,31.485,18.977,98.281,78.944
7,24,6,0,96,18.4,3.6,0.15,88.366,20.028,293.416,267.165
7,24,7,0,93,17.9,2.6,0.15,86.337,19.774,284.726,258.783
7,24,8,36,219,17.6,3.1,0.15,232.748,22.225,782.05,738.484
7,24,9,1,166,16.7,2.6,0.15,156.395,20.079,517.671,483.474
7,24,10,60,300,16.9,4.1,0.15,348.912,22.83,1168.743,1111.475
7,24,11,26,351,17.7,3.6,0.15,362.317,24.319,1201.567,1143.136
7,24,12,3,206,18.2,4.6,0.15,197.458,21.327,650.111,611.221
7,24,13,61,312,19.3,4.6,0.15,364.761,25.086,1210.691,1151.937
7,24,14,18,310,20.7,5.1,0.15,310.954,25.327,1028.443,976.147
7,24,15,16,258,21.6,4.6,0.15,255.368,25.659,844.465,798.688
7,24,16,6,198,21,5.1,0.15,188.556,23.817,627.427,589.341
7,24,17,0,70,21.2,4.6,0.15,64.918,22.237,210.407,187.097
7,24,18,0,32,21.5,3.6,0.15,29.613,22.045,92.345,73.219
7,24,19,0,6,21,2.6,0.15,5.538,21.113,12.858,0
7,24,20,0,0,20.4,3.6,0.15,0,0,0,0
7,24,21,0,0,20,2.6,0.15,0,20,0,0
7,24,22,0,0,18.8,3.1,0.15,0,18.8,0,0
7,24,23,0,0,18.6,2.6,0.15,0,18.6,0,0
7,25,0,0,0,17.8,2.6,0.15,0,17.8,0,0
7,25,1,0,0,17.1,2.1,0.15,0,17.1,0,0
7,25,2,0,0,17.2,3.1,0.15,0,17.2,0,0
7,25,3,0,0,17.2,3.6,0.15,0,17.2,0,0
7,25,4,0,8,17,3.1,0.15,7.61,17.128,14.169,0
7,25,5,85,57,17.3,3.1,0.15,51.426,18.306,156.685,135.279
7,25,6,287,113,17.6,3.6,0.15,173.512,20.735,549.157,513.844
7,25,7,424,149,18.9,3.1,0.15,336.179,25.596,1135.91,1079.806
7,25,8,623,159,22.2,2.6,0.15,560.46,34.395,1859.736,1777.984
7,25,9,744,140,24.2,3.6,0.15,739.128,37.804,2409.542,2308.309
7,25,10,811,127,25.5,4.1,0.15,871.922,40.393,2799.377,2684.33
7,25,11,745,186,27.5,5.1,0.15,929.381,41.383,2956.881,2836.253
7,25,12,746,188,27.5,5.1,0.15,941.742,41.566,2992.05,2870.176
7,25,13,804,147,28.7,5.1,0.15,915.074,42.379,2907.514,2788.635
7,25,14,693,183,28.2,4.1,0.15,783.647,41.586,2506.475,2401.807
7,25,15,725,126,28.6,3.6,0.15,645.417,40.492,2089.486,1999.593
7,25,16,612,125,28.4,4.6,0.15,452.315,35.643,1497.724,1428.8
7,25,17,415,122,28.2,4.1,0.15,253.709,32.496,799.44,755.258
7,25,18,145,90,26.7,4.6,0.15,96.943,28.211,285.355,259.389
7,25,19,0,22,25.2,3.1,0.15,20.265,25.573,47.187,29.66
7,25,20,0,0,24.1,3.6,0.15,0,0,0,0
7,25,21,0,0,22.8,3.1,0.15,0,22.8,0,0
7,25,22,0,0,21.7,2.6,0.15,0,21.7,0,0
7,25,23,0,0,21.4,2.6,0.15,0,21.4,0,0
7,26,0,0,0,20.1,2.6,0.15,0,20.1,0,0
7,26,1,0,0,19.3,2.6,0.15,0,19.3,0,0
7,26,2,0,0,19.6,2.6,0.15,0,19.6,0,0
7,26,3,0,0,18.6,2.6,0.15,0,18.6,0,0
7,26,4,0,5,17.6,1.5,0.15,4.756,17.709,8.613,0
7,26,5,0,32,18.7,2.6,0.15,29.628,19.34,91.843,72.734
7,26,6,0,93,20.1,2.6,0.15,85.64,21.962,281.688,255.852
7,26,7,176,197,21.1,3.1,0.15,266.172,26.4,890.372,842.969
7,26,8,361,238,22.3,2.6,0.15,465.326,32.41,1544.009,1473.444
7,26,9,252,321,23.5,3.1,0.15,526.627,33.964,1721.116,1644.275
7,26,10,358,336,24.8,3.3,0.15,671.834,37.713,2162.225,2069.755
7,26,11,469,313,26.1,3.6,0.15,791.59,40.616,2517.234,2412.184
7,26,12,728,220,28,4.6,0.15,957.248,43.243,3017.963,2895.171
7,26,13,823,129,27.9,4.6,0.15,913.194,42.459,2902.551,2783.848
7,26,14,41,293,28.1,2.6,0.15,321.511,35.047,1025.467,973.276
7,26,15,16,257,28.3,3.6,0.15,254.499,32.964,817.182,772.372
7,26,16,6,196,28.3,3.1,0.15,186.728,32.014,600.724,563.584
7,26,17,2,124,27.7,2.6,0.15,115.319,30.206,369.983,341.019
7,26,18,0,55,25.4,4.1,0.15,50.696,26.266,158.887,137.402
7,26,19,0,16,24.2,2.6,0.15,14.802,24.491,32.257,15.26
7,26,20,0,0,22.5,3.1,0.15,0,0,0,0
7,26,21,0,0,21.6,1,0.15,0,21.6,0,0
7,26,22,0,0,21.8,0.5,0.15,0,21.8,0,0
7,26,23,0,0,21.8,0,0.15,0,21.8,0,0
7,27,0,0,0,21.5,0.5,0.15,0,21.5,0,0
7,27,1,0,0,21,2.1,0.15,0,21,0,0
7,27,2,0,0,20.1,2.1,0.15,0,20.1,0,0
7,27,3,0,0,19.7,0,0.15,0,19.7,0,0
7,27,4,0,2,19.4,0.5,0.15,1.903,19.456,3.242,0
7,27,5,0,17,19.1,1.5,0.15,15.713,19.523,47.143,29.619
7,27,6,0,50,19.4,0.5,0.15,46.322,21.022,148.961,127.829
7,27,7,0,91,18.7,1.5,0.15,84.479,20.988,277.078,251.406
7,27,8,0,130,18.9,1,0.15,121.234,22.59,396.747,366.834
7,27,9,1,164,19.8,0.5,0.15,154.527,25.176,500.977,467.372
7,27,10,53,301,21.8,1.5,0.15,343.85,31.065,1114.632,1059.282
7,27,11,40,335,22.1,2.6,0.15,370.984,30.103,1204.917,1146.368
7,27,12,11,197,21.4,2.6,0.15,196.577,25.639,636.903,598.481
7,27,13,3,194,21,3.6,0.15,185.654,24.392,603.829,566.578
7,27,14,2,175,20.4,4.1,0.15,166.046,23.221,542.741,507.655
7,27,15,0,146,20.3,3.6,0.15,136.478,22.801,446.612,414.933
7,27,16,0,108,20.3,3.6,0.15,100.432,22.145,328.703,301.201
7,27,17,2,121,20.3,3.6,0.15,112.566,22.373,373.046,343.973
7,27,18,0,54,19.7,3.6,0.15,49.787,20.615,159.824,138.307
7,27,19,0,9,19,2.6,0.15,8.313,19.159,16.779,0.331
7,27,20,0,0,18.8,2.6,0.15,0,0,0,0
7,27,21,0,0,18.2,1.5,0.15,0,18.2,0,0
7,27,22,0,0,17.3,2.6,0.15,0,17.3,0,0
7,27,23,0,0,17.4,3.1,0.15,0,17.4,0,0
7,28,0,0,0,17.4,2.6,0.15,0,17.4,0,0
7,28,1,0,0,16.8,2.6,0.15,0,16.8,0,0
7,28,2,0,0,16.2,1.5,0.15,0,16.2,0,0
7,28,3,0,0,16.4,2.6,0.15,0,16.4,0,0
7,28,4,0,3,16.1,3.6,0.15,2.854,16.144,5.072,0
7,28,5,0,30,15.8,3.1,0.15,27.772,16.35,86.764,67.835
7,28,6,34,114,16,3.6,0.15,112.531,18.066,375.412,346.255
7,28,7,265,241,16.5,3.6,0.15,346.671,22.876,1183.774,1125.974
7,28,8,664,131,18.1,2.6,0.15,555.998,30.203,1878.681,1796.257
7,28,9,697,155,19.2,4.6,0.15,715.896,30.628,2399.619,2298.737
7,28,10,616,225,20.4,4.1,0.15,800.381,34.058,2627.802,2518.834
7,28,11,705,215,21,4.1,0.15,919.791,36.689,2980.199,2858.744
7,28,12,605,266,22,4.1,0.15,883.33,37.057,2852.92,2735.975
7,28,13,722,193,22.5,5.1,0.15,889.117,35.786,2897.415,2778.894
7,28,14,417,300,22.8,4.6,0.15,666.657,33.417,2191.254,2097.754
7,28,15,37,242,22.6,4.1,0.15,259.864,27.027,856.976,810.755
7,28,16,16,189,21.1,5.7,0.15,185.353,23.678,617.709,579.967
7,28,17,0,68,20.5,5.1,0.15,63.057,21.445,204.926,181.811
7,28,18,0,54,19.9,5.7,0.15,49.759,20.593,159.655,138.144
7,28,19,0,12,19,3.6,0.15,11.093,19.172,20.823,4.231
7,28,20,0,0,18.7,2.6,0.15,0,0,0,0
7,28,21,0,0,17.2,2.1,0.15,0,17.2,0,0
7,28,22,0,0,15.5,1.5,0.15,0,15.5,0,0
7,28,23,0,0,15.4,0,0.15,0,15.4,0,0
7,29,0,0,0,15,0,0.15,0,15,0,0
